invoice_number,release_date,business_partner_code,seller_code,invoice_value,item_quantity,item_code
5214,2023-03-02,C000722,56,0.0,1,CM01.000018
5214,2023-03-02,C000722,56,0.0,1,MO.HFp.100
5215,2023-03-02,C000125,2,0.0,37,MO.TcAs.100
5215,2023-03-02,C000125,2,49944.43,18,101100
5217,2023-03-02,C000809,43,0.0,20,CM01.000002
5217,2023-03-02,C000809,43,0.0,13,MO.HFp.100
5217,2023-03-02,C000809,43,2721.5,1,060401
5217,2023-03-02,C000809,43,2026.43,1,101100
5217,2023-03-02,C000809,43,887.93,14,101101
5217,2023-03-02,C000809,43,3420.26,1,101110
5217,2023-03-02,C000809,43,0.0,4,CM01.000018
5217,2023-03-02,C000809,43,0.0,17,MO.TcAs.100
5217,2023-03-02,C000809,43,0.0,1,MO.TcAg.100
5218,2023-03-02,C000813,43,2937.97,15,101110
5218,2023-03-02,C000813,43,540.79,14,101101
5218,2023-03-02,C000813,43,1676.99,2,101100
5218,2023-03-02,C000813,43,896.99,13,060401
5218,2023-03-02,C000813,43,0.0,9,MO.TcAs.100
5218,2023-03-02,C000813,43,0.0,9,MO.TcAg.100
5218,2023-03-02,C000813,43,0.0,1,CM01.000018
5218,2023-03-02,C000813,43,0.0,4,MO.HFp.100
5218,2023-03-02,C000813,43,0.0,3,CM01.000002
5223,2023-03-02,C000192,35,0.0,21,MO.TcAs.100
5223,2023-03-02,C000192,35,19078.22,31,101100
5223,2023-03-02,C000192,35,2589.85,12,060400
5224,2023-03-02,C000802,7,9080.1,16,101100
5224,2023-03-02,C000802,7,0.0,17,MO.TcAs.100
5225,2023-03-02,C000260,39,0.0,4,CM01.000002
5225,2023-03-02,C000260,39,0.0,1,MO.HFp.100
5225,2023-03-02,C000260,39,4791.84,1,101110
5225,2023-03-02,C000260,39,0.0,8,CM01.000018
5226,2023-03-02,C000762,5,4870.09,1,060401
5226,2023-03-02,C000762,5,27251.18,21,101110
5226,2023-03-02,C000762,5,0.0,3,MO.HFp.100
5226,2023-03-02,C000762,5,0.0,21,CM01.000002
5226,2023-03-02,C000762,5,0.0,21,CM01.000018
5232,2023-03-03,C000469,2,673.81,10,CM05.000011
5232,2023-03-03,C000469,2,85.81,1,EQ04.000002
5232,2023-03-03,C000469,2,5805.98,7,060401
5232,2023-03-03,C000469,2,723.06,1,EQ02.000653
5232,2023-03-03,C000469,2,6854.56,24,101101
5232,2023-03-03,C000469,2,0.0,22,MO.TcAg.100
5238,2023-03-07,C000188,7,2569.65,8,060401
5238,2023-03-07,C000188,7,0.0,6,CM01.000018
5238,2023-03-07,C000188,7,0.0,1,MO.HFp.100
5238,2023-03-07,C000188,7,9171.09,6,101110
5238,2023-03-07,C000188,7,0.0,2,CM01.000002
5239,2023-03-07,C000803,7,122220.65,122,101100
5239,2023-03-07,C000803,7,0.0,118,MO.TcAs.100
5239,2023-03-07,C000803,7,62354.58,32,060401
5240,2023-03-07,C000691,26,312.63,3,EQ02.000653
5240,2023-03-07,C000691,26,0.0,34,MO.TcAg.100
5240,2023-03-07,C000691,26,139.67,15,EQ04.000002
5240,2023-03-07,C000691,26,714.05,1,CM05.000011
5240,2023-03-07,C000691,26,23796.86,30,101101
5240,2023-03-07,C000691,26,6593.24,1,060401
5244,2023-03-08,C000377,6,17817.19,4,060400
5245,2023-03-08,C000225,6,0.0,20,CM01.000018
5245,2023-03-08,C000225,6,0.0,26,MO.HFp.100
5245,2023-03-08,C000225,6,0.0,11,CM01.000002
5245,2023-03-08,C000225,6,25594.88,27,101110
5246,2023-03-08,C000745,2,301.13,1,CM05.000011
5246,2023-03-08,C000745,2,51.61,4,EQ04.000002
5246,2023-03-08,C000745,2,14658.65,23,101101
5246,2023-03-08,C000745,2,0.0,30,MO.TcAg.100
5246,2023-03-08,C000745,2,6687.43,13,060401
5248,2023-03-08,C000535,39,187.62,1,EQ02.000653
5248,2023-03-08,C000535,39,5252.87,7,060401
5248,2023-03-08,C000535,39,90.94,8,EQ04.000002
5248,2023-03-08,C000535,39,330.11,12,CM05.000011
5248,2023-03-08,C000535,39,11198.45,13,101110
5248,2023-03-08,C000535,39,0.0,12,CM01.000018
5248,2023-03-08,C000535,39,0.0,1,MO.HFp.100
5248,2023-03-08,C000535,39,0.0,9,CM01.000002
5249,2023-03-08,C000102,49,482.64,1,CM05.000011
5249,2023-03-08,C000102,49,67.02,10,EQ04.000002
5255,2023-03-10,C000693,26,0.0,55,CM01.000002
5255,2023-03-10,C000693,26,0.0,33,MO.HFp.100
5255,2023-03-10,C000693,26,0.0,34,CM01.000018
5255,2023-03-10,C000693,26,9959.64,1,060401
5255,2023-03-10,C000693,26,103193.17,40,101110
5256,2023-03-10,C000150,49,205417.38,219,101110
5256,2023-03-10,C000150,49,0.0,229,CM01.000002
5256,2023-03-10,C000150,49,0.0,219,MO.HFp.100
5256,2023-03-10,C000150,49,0.0,219,CM01.000018
5257,2023-03-10,C000466,49,1776.91,1,060401
5258,2023-03-10,C000825,50,15019.41,21,101110
5258,2023-03-10,C000825,50,11454.23,6,060401
5258,2023-03-10,C000825,50,0.0,9,MO.HFp.100
5258,2023-03-10,C000825,50,0.0,21,CM01.000018
5258,2023-03-10,C000825,50,0.0,32,CM01.000002
5259,2023-03-10,C000007,49,0.0,29,CM01.000018
5259,2023-03-10,C000007,49,0.0,22,MO.HFp.100
5259,2023-03-10,C000007,49,43790.94,27,101110
5259,2023-03-10,C000007,49,0.0,30,CM01.000002
5260,2023-03-10,C000826,35,0.0,1,CM01.000018
5260,2023-03-10,C000826,35,0.0,1,CM01.000002
5260,2023-03-10,C000826,35,0.0,1,MO.HFp.100
5260,2023-03-10,C000826,35,4013.53,8,101110
5262,2023-03-10,C000827,3,0.0,10,CM01.000002
5262,2023-03-10,C000827,3,0.0,1,MO.HFp.100
5262,2023-03-10,C000827,3,0.0,14,CM01.000018
5262,2023-03-10,C000827,3,4916.08,5,101110
5262,2023-03-10,C000827,3,1443.29,1,060401
5264,2023-03-10,C000826,35,4566.18,12,060400
5270,2023-03-13,C000466,49,3362.89,1,060401
5273,2023-03-14,C000729,6,0.0,2,CM01.000018
5273,2023-03-14,C000729,6,0.0,11,MO.HFp.100
5273,2023-03-14,C000729,6,0.0,1,CM01.000002
5273,2023-03-14,C000729,6,5341.02,1,101110
5274,2023-03-14,C000150,49,0.0,60,CM01.000018
5274,2023-03-14,C000150,49,0.0,67,MO.HFp.100
5274,2023-03-14,C000150,49,0.0,83,CM01.000002
5274,2023-03-14,C000150,49,17236.45,63,101110
5275,2023-03-14,C000225,6,0.0,50,MO.HFp.100
5275,2023-03-14,C000225,6,0.0,39,CM01.000002
5275,2023-03-14,C000225,6,0.0,38,CM01.000018
5275,2023-03-14,C000225,6,34338.22,43,101110
5276,2023-03-14,C000152,58,0.0,2,MO.HFp.100
5276,2023-03-14,C000152,58,0.0,1,CM01.000002
5276,2023-03-14,C000152,58,14909.31,8,101110
5276,2023-03-14,C000152,58,0.0,6,CM01.000018
5279,2023-03-14,C000468,2,0.0,9,MO.TcAs.100
5279,2023-03-14,C000468,2,39611.97,11,101100
5282,2023-03-14,C000102,49,642.04,1,EQ02.000653
5283,2023-03-15,C000267,35,6091.03,1,060401
5284,2023-03-15,C000125,2,0.0,38,CM01.000002
5284,2023-03-15,C000125,2,0.0,26,MO.HFp.100
5284,2023-03-15,C000125,2,59162.86,27,101110
5284,2023-03-15,C000125,2,0.0,29,CM01.000018
5285,2023-03-15,C000266,5,0.0,45,MO.HFp.100
5285,2023-03-15,C000266,5,0.0,41,CM01.000002
5285,2023-03-15,C000266,5,40591.22,50,101110
5285,2023-03-15,C000266,5,0.0,56,CM01.000018
5288,2023-03-15,C000225,58,5850.54,1,060400
5289,2023-03-15,C000659,7,24261.08,2,060401-S
5289,2023-03-15,C000659,7,51969.27,22,101110
5289,2023-03-15,C000659,7,0.0,25,CM01.000018
5289,2023-03-15,C000659,7,0.0,20,MO.HFp.100
5289,2023-03-15,C000659,7,0.0,26,CM01.000002
5291,2023-03-15,C000353,48,0.0,46,CM01.000002
5291,2023-03-15,C000353,48,0.0,36,MO.HFp.100
5291,2023-03-15,C000353,48,0.0,29,CM01.000018
5291,2023-03-15,C000353,48,13433.37,16,060401
5291,2023-03-15,C000353,48,78512.29,28,101110
5292,2023-03-15,C000120,58,5465.59,1,060401
5294,2023-03-16,C000826,35,0.0,1,CM01.000002
5294,2023-03-16,C000826,35,0.0,1,MO.HFp.100
5294,2023-03-16,C000826,35,0.0,14,CM01.000018
5294,2023-03-16,C000826,35,1824.08,1,101110
5301,2023-03-17,C000150,49,1546.1,1,101110
5301,2023-03-17,C000150,49,0.0,7,CM01.000002
5301,2023-03-17,C000150,49,0.0,1,CM01.000018
5301,2023-03-17,C000150,49,0.0,8,MO.HFp.100
5311,2023-03-21,C000456,6,0.0,22,CM01.000018
5311,2023-03-21,C000456,6,0.0,6,MO.TcAs.100
5311,2023-03-21,C000456,6,0.0,24,CM01.000002
5311,2023-03-21,C000456,6,43945.43,15,101110
5311,2023-03-21,C000456,6,0.0,19,MO.HFp.100
5311,2023-03-21,C000456,6,5897.79,1,060401
5311,2023-03-21,C000456,6,1838.59,5,101100
5317,2023-03-22,C000225,6,3391.32,6,060400
5318,2023-03-22,C000579,49,2097.33,1,101110
5318,2023-03-22,C000579,49,0.0,11,CM01.000018
5318,2023-03-22,C000579,49,0.0,12,CM01.000002
5318,2023-03-22,C000579,49,0.0,1,MO.HFp.100
5319,2023-03-24,C000826,35,5895.57,7,060400
5320,2023-03-24,C000509,26,1008.41,13,101100
5320,2023-03-24,C000509,26,0.0,1,MO.TcAs.100
5321,2023-03-24,C000198,49,0.0,98,CM01.000018
5321,2023-03-24,C000198,49,0.0,98,MO.TcAs.100
5321,2023-03-24,C000198,49,0.0,102,CM01.000002
5321,2023-03-24,C000198,49,0.0,98,MO.HFp.100
5321,2023-03-24,C000198,49,37079.97,94,101100
5321,2023-03-24,C000198,49,131843.92,95,101110
5324,2023-03-24,C000513,6,2623.48,15,101110
5324,2023-03-24,C000513,6,0.0,1,CM01.000002
5324,2023-03-24,C000513,6,0.0,1,MO.HFp.100
5324,2023-03-24,C000513,6,0.0,11,CM01.000018
5324,2023-03-24,C000513,6,1516.47,4,060401
5326,2023-03-27,C000008,48,0.0,108,CM01.000018
5326,2023-03-27,C000008,48,0.0,103,CM01.000002
5326,2023-03-27,C000008,48,0.0,102,MO.HFp.100
5326,2023-03-27,C000008,48,59739.27,102,101110
5326,2023-03-27,C000008,48,96694.77,105,101110
5326,2023-03-27,C000008,48,0.0,102,CM01.000018
5326,2023-03-27,C000008,48,0.0,98,CM01.000002
5326,2023-03-27,C000008,48,0.0,90,MO.HFp.100
5328,2023-03-27,C000659,7,26559.99,1,060401
5328,2023-03-27,C000659,7,44040.9,56,101110
5328,2023-03-27,C000659,7,0.0,50,CM01.000018
5328,2023-03-27,C000659,7,0.0,70,MO.HFp.100
5328,2023-03-27,C000659,7,0.0,69,CM01.000002
5329,2023-03-27,C000803,7,32748.61,52,101110
5329,2023-03-27,C000803,7,61078.58,6,060401
5329,2023-03-27,C000803,7,128518.74,127,101100
5329,2023-03-27,C000803,7,0.0,120,MO.TcAs.100
5329,2023-03-27,C000803,7,0.0,42,CM01.000002
5329,2023-03-27,C000803,7,0.0,58,MO.HFp.100
5329,2023-03-27,C000803,7,0.0,54,CM01.000018
5330,2023-03-27,C000792,7,0.0,1,MO.TcAs.100
5330,2023-03-27,C000792,7,0.0,54,MO.TcAg.100
5330,2023-03-27,C000792,7,16131.69,3,101100
5330,2023-03-27,C000792,7,13118.24,49,101101
5334,2023-03-29,C000273,3,0.0,47,CM01.000018
5334,2023-03-29,C000273,3,0.0,44,MO.HFp.100
5334,2023-03-29,C000273,3,0.0,32,CM01.000002
5334,2023-03-29,C000273,3,48902.28,36,101110
5339,2023-03-30,C000600,7,0.0,11,MO.TcAs.100
5339,2023-03-30,C000600,7,0.0,14,CM01.000018
5339,2023-03-30,C000600,7,0.0,3,MO.HFp.100
5339,2023-03-30,C000600,7,0.0,4,CM01.000002
5339,2023-03-30,C000600,7,0.0,5,CM01.000018
5339,2023-03-30,C000600,7,0.0,13,MO.HFp.100
5339,2023-03-30,C000600,7,0.0,4,CM01.000002
5339,2023-03-30,C000600,7,0.0,8,MO.TcAs.100
5339,2023-03-30,C000600,7,16698.64,8,101110
5339,2023-03-30,C000600,7,12012.04,20,101110
5339,2023-03-30,C000600,7,5408.97,4,060401
5339,2023-03-30,C000600,7,5401.33,13,060401
5339,2023-03-30,C000600,7,5978.63,1,101100
5339,2023-03-30,C000600,7,4866.43,8,101100
5340,2023-03-30,C000255,35,7.22,9,EQ04.000002
5340,2023-03-30,C000255,35,49.11,10,CM05.000011
5340,2023-03-30,C000255,35,794.73,1,EQ02.000653
5341,2023-03-30,C000006,3,3363.95,22,101100
5341,2023-03-30,C000006,3,0.0,6,MO.TcAs.100
5342,2023-03-30,C000120,3,29569.25,28,060401
5346,2023-03-31,C000377,3,4745.79,9,101101
5346,2023-03-31,C000377,3,0.0,8,MO.TcAg.100
5349,2023-03-31,C000273,3,0.0,48,MO.HFp.100
5349,2023-03-31,C000273,3,37973.66,37,101110
5349,2023-03-31,C000273,3,0.0,32,CM01.000002
5349,2023-03-31,C000273,3,0.0,33,CM01.000018
5353,2023-04-03,C000076,35,0.0,16,CM01.000018
5353,2023-04-03,C000076,35,0.0,1,MO.HFp.100
5353,2023-04-03,C000076,35,0.0,1,CM01.000002
5353,2023-04-03,C000076,35,3204.09,10,101110
5356,2023-04-03,C000152,61,0.0,25,CM01.000018
5356,2023-04-03,C000152,61,32244.13,34,101110
5356,2023-04-03,C000152,61,0.0,24,CM01.000002
5356,2023-04-03,C000152,61,0.0,42,MO.HFp.100
5363,2023-04-03,C000188,7,5537.2,10,060401
5364,2023-04-03,C000802,7,0.0,39,CM01.000002
5364,2023-04-03,C000802,7,4290.66,1,060400
5364,2023-04-03,C000802,7,0.0,32,CM01.000018
5364,2023-04-03,C000802,7,0.0,36,MO.HFp.100
5364,2023-04-03,C000802,7,79301.92,35,101110
5364,2023-04-03,C000802,7,7455.61,17,101100
5364,2023-04-03,C000802,7,0.0,10,MO.TcAs.100
5366,2023-04-04,C000741,2,0.0,14,CM01.000002
5366,2023-04-04,C000741,2,0.0,18,MO.HFp.100
5366,2023-04-04,C000741,2,0.0,10,CM01.000018
5366,2023-04-04,C000741,2,20392.26,1,101110
5372,2023-04-05,C000079,39,0.0,30,CM01.000018
5372,2023-04-05,C000079,39,0.0,40,MO.TcAs.100
5372,2023-04-05,C000079,39,0.0,20,MO.HFp.100
5372,2023-04-05,C000079,39,0.0,42,CM01.000002
5372,2023-04-05,C000079,39,0.0,33,MO.TcAg.100
5372,2023-04-05,C000079,39,14041.72,32,101101
5372,2023-04-05,C000079,39,76524.26,63,101100
5372,2023-04-05,C000079,39,48066.81,24,101110
5376,2023-04-06,C000466,48,0.0,1,CM01.000002
5376,2023-04-06,C000466,48,11167.27,16,101110
5376,2023-04-06,C000466,48,0.0,15,MO.HFp.100
5376,2023-04-06,C000466,48,0.0,9,CM01.000018
5376,2023-04-06,C000466,48,2471.75,1,060401
5377,2023-04-06,C000835,6,0.0,18,MO.HFp.100
5377,2023-04-06,C000835,6,0.0,6,CM01.000002
5377,2023-04-06,C000835,6,0.0,1,CM01.000018
5377,2023-04-06,C000835,6,7463.11,9,101110
5378,2023-04-06,C000535,39,0.0,3,CM01.000018
5378,2023-04-06,C000535,39,5966.43,1,101110
5378,2023-04-06,C000535,39,0.0,12,MO.HFp.100
5378,2023-04-06,C000535,39,0.0,12,CM01.000002
5383,2023-04-10,C000204,61,0.0,1,MO.TcAs.100
5383,2023-04-10,C000204,61,6996.54,12,101100
5385,2023-04-10,C000585,3,6199.02,1,101110
5385,2023-04-10,C000585,3,4477.42,1,060401
5385,2023-04-10,C000585,3,0.0,1,MO.HFp.100
5385,2023-04-10,C000585,3,0.0,3,CM01.000018
5385,2023-04-10,C000585,3,0.0,10,CM01.000002
5389,2023-04-10,C000108,3,21727.8,43,101110
5389,2023-04-10,C000108,3,0.0,40,CM01.000002
5389,2023-04-10,C000108,3,0.0,48,MO.HFp.100
5389,2023-04-10,C000108,3,0.0,59,CM01.000018
5390,2023-04-10,C000186,3,0.0,143,CM01.000018
5390,2023-04-10,C000186,3,75197.77,150,101110
5390,2023-04-10,C000186,3,0.0,146,MO.HFp.100
5390,2023-04-10,C000186,3,0.0,160,CM01.000002
5392,2023-04-12,C000150,3,0.0,67,CM01.000018
5392,2023-04-12,C000150,3,0.0,74,MO.HFp.100
5392,2023-04-12,C000150,3,0.0,81,CM01.000002
5392,2023-04-12,C000150,3,17566.12,69,101110
5393,2023-04-12,C000826,35,3111.96,5,060400
5394,2023-04-12,C000826,35,0.0,9,CM01.000002
5394,2023-04-12,C000826,35,0.0,3,MO.HFp.100
5394,2023-04-12,C000826,35,0.0,5,CM01.000018
5394,2023-04-12,C000826,35,5446.01,13,101110
5396,2023-04-12,C000225,3,10187.83,1,101110
5396,2023-04-12,C000225,3,0.0,1,CM01.000018
5396,2023-04-12,C000225,3,0.0,1,CM01.000002
5396,2023-04-12,C000225,3,0.0,2,MO.HFp.100
5398,2023-04-12,C000813,43,0.0,8,MO.TcAs.100
5398,2023-04-12,C000813,43,31176.52,17,101110
5398,2023-04-12,C000813,43,2942.25,4,101101
5398,2023-04-12,C000813,43,14514.34,8,101100
5398,2023-04-12,C000813,43,19076.37,6,060401
5398,2023-04-12,C000813,43,0.0,6,MO.TcAg.100
5398,2023-04-12,C000813,43,0.0,27,CM01.000018
5398,2023-04-12,C000813,43,0.0,13,MO.HFp.100
5398,2023-04-12,C000813,43,0.0,8,CM01.000002
5408,2023-04-17,C000225,3,0.0,7,CM01.000002
5408,2023-04-17,C000225,3,0.0,4,MO.HFp.100
5408,2023-04-17,C000225,3,0.0,3,CM01.000018
5408,2023-04-17,C000225,3,18378.9,19,101110
5409,2023-04-17,C000511,6,0.0,1,MO.HFp.100
5409,2023-04-17,C000511,6,0.0,15,CM01.000002
5409,2023-04-17,C000511,6,2877.74,1,101110
5409,2023-04-17,C000511,6,2766.63,1,060401
5409,2023-04-17,C000511,6,0.0,1,CM01.000018
5410,2023-04-17,C000574,3,0.0,18,CM01.000002
5410,2023-04-17,C000574,3,0.0,22,MO.HFp.100
5410,2023-04-17,C000574,3,27350.99,8,101110
5410,2023-04-17,C000574,3,2929.06,1,060401
5410,2023-04-17,C000574,3,0.0,11,CM01.000018
5413,2023-04-18,C000162,48,0.0,17,CM01.000002
5413,2023-04-18,C000162,48,0.0,18,MO.HFp.100
5413,2023-04-18,C000162,48,0.0,11,CM01.000018
5413,2023-04-18,C000162,48,44820.3,30,101110
5413,2023-04-18,C000162,48,31802.54,28,101110
5413,2023-04-18,C000162,48,0.0,21,CM01.000018
5413,2023-04-18,C000162,48,0.0,22,CM01.000002
5413,2023-04-18,C000162,48,0.0,13,MO.HFp.100
5416,2023-04-19,C000679,26,0.0,6,CM01.000018
5416,2023-04-19,C000679,26,10469.82,11,101110
5416,2023-04-19,C000679,26,9849.28,1,060401
5416,2023-04-19,C000679,26,0.0,22,CM01.000002
5416,2023-04-19,C000679,26,0.0,1,MO.HFp.100
5416,2023-04-19,C000679,26,3050.97,1,060400
5417,2023-04-19,C000225,6,8110.23,16,060400
5419,2023-04-19,C000677,6,0.0,1,CM01.000002
5419,2023-04-19,C000677,6,0.0,12,MO.HFp.100
5419,2023-04-19,C000677,6,0.0,1,CM01.000018
5419,2023-04-19,C000677,6,3327.38,14,101110
5421,2023-04-19,C000348,35,0.0,29,MO.HFp.100
5421,2023-04-19,C000348,35,19192.38,6,101110
5421,2023-04-19,C000348,35,0.0,22,CM01.000018
5421,2023-04-19,C000348,35,0.0,10,CM01.000002
5421,2023-04-19,C000348,35,2064.82,1,060401
5428,2023-04-20,C000368,7,41366.86,32,101110
5428,2023-04-20,C000368,7,4367.65,10,101100
5428,2023-04-20,C000368,7,2569.73,1,101100
5428,2023-04-20,C000368,7,3635.36,5,060401
5428,2023-04-20,C000368,7,56385.93,18,101110
5428,2023-04-20,C000368,7,55525.83,16,101110
5428,2023-04-20,C000368,7,4560.15,9,101100
5428,2023-04-20,C000368,7,0.0,11,CM01.000018
5428,2023-04-20,C000368,7,0.0,12,MO.HFp.100
5428,2023-04-20,C000368,7,0.0,29,CM01.000002
5428,2023-04-20,C000368,7,0.0,11,CM01.000002
5428,2023-04-20,C000368,7,0.0,12,MO.TcAs.100
5428,2023-04-20,C000368,7,0.0,4,MO.TcAs.100
5428,2023-04-20,C000368,7,0.0,9,MO.TcAs.100
5428,2023-04-20,C000368,7,0.0,23,MO.HFp.100
5428,2023-04-20,C000368,7,0.0,14,CM01.000018
5428,2023-04-20,C000368,7,0.0,31,CM01.000018
5428,2023-04-20,C000368,7,0.0,8,MO.HFp.100
5428,2023-04-20,C000368,7,0.0,23,CM01.000002
5429,2023-04-24,C000813,43,7688.82,6,060401
5429,2023-04-24,C000813,43,0.0,30,CM01.000018
5429,2023-04-24,C000813,43,0.0,17,MO.HFp.100
5429,2023-04-24,C000813,43,0.0,19,CM01.000002
5429,2023-04-24,C000813,43,22945.39,17,101110
5429,2023-04-24,C000813,43,7529.34,18,101101
5429,2023-04-24,C000813,43,0.0,22,MO.TcAs.100
5429,2023-04-24,C000813,43,20533.31,15,101100
5429,2023-04-24,C000813,43,0.0,3,MO.TcAg.100
5433,2023-04-25,C000500,43,0.0,16,CM01.000018
5433,2023-04-25,C000500,43,5677.47,15,060401
5433,2023-04-25,C000500,43,14709.65,16,101110
5433,2023-04-25,C000500,43,11138.58,15,101101
5433,2023-04-25,C000500,43,36538.04,42,101100
5433,2023-04-25,C000500,43,0.0,15,MO.HFp.100
5433,2023-04-25,C000500,43,0.0,1,CM01.000002
5433,2023-04-25,C000500,43,0.0,10,MO.TcAg.100
5433,2023-04-25,C000500,43,0.0,32,MO.TcAs.100
5434,2023-04-25,C000377,6,0.0,31,MO.TcAg.100
5434,2023-04-25,C000377,6,8099.94,31,101101
5435,2023-04-25,C000273,6,15410.06,55,101101
5435,2023-04-25,C000273,6,2720.16,10,060401
5435,2023-04-25,C000273,6,0.0,45,MO.TcAg.100
5436,2023-04-25,C000273,6,10649.5,56,101101
5436,2023-04-25,C000273,6,1714.33,1,060401
5436,2023-04-25,C000273,6,0.0,60,MO.TcAg.100
5438,2023-04-25,C000208,26,5803.23,1,101101
5438,2023-04-25,C000208,26,0.0,11,CM01.000018
5438,2023-04-25,C000208,26,15734.55,13,101110
5438,2023-04-25,C000208,26,0.0,5,CM01.000002
5438,2023-04-25,C000208,26,0.0,3,MO.HFp.100
5438,2023-04-25,C000208,26,0.0,6,MO.TcAg.100
5439,2023-04-25,C000273,6,30468.67,67,101101
5439,2023-04-25,C000273,6,3068.48,1,060401
5439,2023-04-25,C000273,6,0.0,86,MO.TcAg.100
5442,2023-04-25,C000692,48,0.0,1,CM01.000002
5442,2023-04-25,C000692,48,0.0,1,MO.HFp.100
5442,2023-04-25,C000692,48,0.0,1,CM01.000018
5442,2023-04-25,C000692,48,0.0,5,CM01.000002
5442,2023-04-25,C000692,48,0.0,5,MO.HFp.100
5442,2023-04-25,C000692,48,0.0,13,CM01.000018
5442,2023-04-25,C000692,48,0.0,1,CM01.000002
5442,2023-04-25,C000692,48,0.0,1,MO.HFp.100
5442,2023-04-25,C000692,48,0.0,2,CM01.000018
5442,2023-04-25,C000692,48,0.0,1,CM01.000002
5442,2023-04-25,C000692,48,0.0,1,CM01.000018
5442,2023-04-25,C000692,48,0.0,5,MO.HFp.100
5442,2023-04-25,C000692,48,0.0,1,CM01.000002
5442,2023-04-25,C000692,48,0.0,1,CM01.000018
5442,2023-04-25,C000692,48,1802.33,1,101110
5442,2023-04-25,C000692,48,0.0,12,MO.HFp.100
5442,2023-04-25,C000692,48,0.0,11,CM01.000018
5442,2023-04-25,C000692,48,0.0,1,CM01.000002
5442,2023-04-25,C000692,48,0.0,3,MO.HFp.100
5442,2023-04-25,C000692,48,627.69,5,101110
5442,2023-04-25,C000692,48,1546.18,8,101110
5442,2023-04-25,C000692,48,1516.54,1,101110
5442,2023-04-25,C000692,48,2076.4,1,101110
5442,2023-04-25,C000692,48,1737.89,1,101110
5442,2023-04-25,C000692,48,441.83,6,101110
5442,2023-04-25,C000692,48,0.0,1,MO.HFp.100
5442,2023-04-25,C000692,48,0.0,1,CM01.000018
5442,2023-04-25,C000692,48,0.0,1,CM01.000002
5442,2023-04-25,C000692,48,0.0,1,MO.HFp.100
5442,2023-04-25,C000692,48,700.46,1,101110
5442,2023-04-25,C000692,48,0.0,1,CM01.000018
5442,2023-04-25,C000692,48,0.0,10,CM01.000002
5443,2023-04-25,C000188,7,65940.29,70,101110
5443,2023-04-25,C000188,7,0.0,68,CM01.000018
5443,2023-04-25,C000188,7,0.0,72,MO.HFp.100
5443,2023-04-25,C000188,7,0.0,70,CM01.000002
5444,2023-04-25,C000208,26,0.0,4,CM01.000018
5444,2023-04-25,C000208,26,4814.52,1,101110
5444,2023-04-25,C000208,26,0.0,16,MO.HFp.100
5444,2023-04-25,C000208,26,0.0,1,CM01.000002
5446,2023-04-26,C000162,48,0.0,103,MO.TcAs.100
5446,2023-04-26,C000162,48,183406.96,96,101100
5447,2023-04-26,C000100,7,0.0,111,CM01.000018
5447,2023-04-26,C000100,7,0.0,110,MO.HFp.100
5447,2023-04-26,C000100,7,0.0,124,CM01.000002
5447,2023-04-26,C000100,7,0.0,190,MO.TcAs.100
5447,2023-04-26,C000100,7,9744.99,1,060400
5447,2023-04-26,C000100,7,213232.33,130,101110
5447,2023-04-26,C000100,7,117957.54,178,101100
5453,2023-04-27,C000225,6,2276.17,11,060401
5454,2023-04-28,C000377,6,0.0,24,MO.TcAg.100
5454,2023-04-28,C000377,6,9608.47,22,101101
5456,2023-05-02,C000544,5,0.0,2,CM01.000018
5456,2023-05-02,C000544,5,0.0,14,CM01.000002
5456,2023-05-02,C000544,5,0.0,11,MO.HFp.100
5456,2023-05-02,C000544,5,5816.49,1,101110
5457,2023-05-02,C000353,48,0.0,1,CM01.000018
5457,2023-05-02,C000353,48,0.0,11,MO.HFp.100
5457,2023-05-02,C000353,48,0.0,1,CM01.000002
5457,2023-05-02,C000353,48,4606.78,1,101110
5458,2023-05-02,C000225,6,8937.44,10,101110
5458,2023-05-02,C000225,6,0.0,11,CM01.000002
5458,2023-05-02,C000225,6,0.0,16,MO.HFp.100
5458,2023-05-02,C000225,6,0.0,11,CM01.000018
5459,2023-05-02,C000624,6,10352.64,10,101110
5459,2023-05-02,C000624,6,0.0,11,CM01.000018
5459,2023-05-02,C000624,6,0.0,2,MO.HFp.100
5459,2023-05-02,C000624,6,0.0,4,CM01.000002
5460,2023-05-02,C000389,6,4199.38,18,101101
5460,2023-05-02,C000389,6,0.0,18,MO.TcAg.100
5460,2023-05-02,C000389,6,6705.15,5,101100
5460,2023-05-02,C000389,6,0.0,15,MO.TcAs.100
5461,2023-05-02,C000527,2,0.0,1,MO.TcAs.100
5461,2023-05-02,C000527,2,18480.19,20,101100
5462,2023-05-02,C000225,6,0.0,10,CM01.000018
5462,2023-05-02,C000225,6,0.0,9,MO.HFp.100
5462,2023-05-02,C000225,6,0.0,15,CM01.000002
5462,2023-05-02,C000225,6,13075.16,14,101110
5463,2023-05-02,C000353,48,0.0,13,CM01.000018
5463,2023-05-02,C000353,48,0.0,9,MO.HFp.100
5463,2023-05-02,C000353,48,0.0,3,CM01.000002
5463,2023-05-02,C000353,48,0.0,1,CM01.000018
5463,2023-05-02,C000353,48,0.0,1,MO.HFp.100
5463,2023-05-02,C000353,48,0.0,5,CM01.000002
5463,2023-05-02,C000353,48,6424.18,1,101110
